"","x"
"244",-0.928913329693959
"245",-0.560693417174641
"246",-0.294122735025904
"247",0.520852326364592
"248",-0.117544805057963
"249",-1.39110503988168
"250",0.276359807947444
"251",-0.837439442619567
"252",-1.05476612565703
"253",0.371440231776335
"254",-0.484283582683686
"255",0.24919397256776
"256",-0.000472990683612635
"257",0.0861989602896611
"258",-1.11852267807874
"259",-0.918936948758617
"260",1.22383761741435
"261",2.49203860580262
"262",-0.531326858585089
"263",-0.117544805057963
"264",2.02855618993701
"265",-0.382411700009874
"266",1.27687062384305
"267",-0.151472246243127
"268",-0.905637281648632
"269",0.419864901791346
"270",-0.631395450592085
"271",-0.0728842385338954
"272",0.625546275083756
"273",1.09404273647202
"274",-1.54553488744724
"275",0.808374162454787
"276",-1.04275819717691
"277",1.5245277876033
"278",0.00850215520652512
"279",-1.93404414811068
"280",-0.334300133614159
"281",-0.153757594835263
"282",1.0140555357472
"283",0.38683900214384
"284",0.0109780494514636
"285",0.0999627734501105
"286",-0.891568068858532
"287",0.47888705382651
"288",-1.18050218005948
"289",-0.901171942448028
"290",-0.469744131445208
"291",0.938364217665655
"292",0.133456742650118
"293",0.328740356036041
"294",1.65952415350039
"295",1.80825594101972
"296",-1.70590559919802
"297",-1.33194005872852
"298",-0.0395520532922109
"299",0.372428974917299
"300",-0.964122343990882
"301",1.26706911335966
"302",-0.557061769446628
"303",-1.32698017813366
"304",0.928589622621061
"305",-1.49355401053791
"306",-0.32723595734415
"307",-1.22497364334154
"308",1.42198016611337
"309",0.605494104815076
"310",-1.56927627968463
"311",1.77520649915245
"312",0.965032048013385
"313",-1.04389743635635
"314",-0.0382137864751768
"315",0.436605403005983
"316",0.435521724566499
"317",0.109020967748287
"318",-0.252512251474462
"319",0.379809657298782
"320",0.776445119459643
"321",0.0210808732452622
"322",0.453762496421135
"323",0.955181936347584
"324",-1.04744183149737
"325",-0.757381016621179
"326",-0.273946325160852
"327",-0.711055711397646
"328",0.63995014025788
"329",0.63995014025788
"330",0.63995014025788
"331",0.63995014025788
"332",-1.04880717431153
"333",-0.0355527855698833
"334",-0.711055711397646
"335",1.31545306608564
"336",1.9909559919134
"337",-0.711055711397646
"338",0.63995014025788
"339",-0.373304248483765
"340",1.31545306608564
"341",0.302198677343998
"342",-1.04880717431153
"343",-0.711055711397646
"344",-1.72431010013929
"345",-1.04880717431153
"346",-1.09804255198626
"347",-1.329209405036
"348",-0.0577917132624346
"349",-2.64123138416852
"350",-0.872816738165079
"351",-0.0521241813720817
"352",0.240234763968828
"353",0.669098666967969
"354",1.23592125908528
"355",0.0938383905368867
"356",0.266324911496942
"357",0.760942482562405
"358",-0.493112237910293
"359",0.467776930197963
"360",0.325147136799692
"361",-0.214138995626623
"362",-0.0653082844335851
"363",0.180334232718534
"364",1.14620468560508
"365",-0.414646928016434
"366",-0.791490930773386
"367",-0.992440852802633
"368",-1.30971334764575
"369",-1.6708486609019
"370",1.03942044952654
"371",1.37794262064515
"372",1.14394635197045
"373",1.05670028560916
"374",0.902769101164218
"375",0.278527032175814
"376",-0.273999399093403
"377",-1.39325736012124
