[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
  [40,] -1.365825e-01 -9.035951e-02 -1.200439e-01 -2.321866e-02 -1.994489e-01 -4.928192e-02         12.91837         13.38165
  [41,] -3.964359e-01  1.562684e-01  4.118274e-01 -8.251776e-01 -2.038336e-01  7.548556e-02         12.63071         13.44084
  [42,] -7.134202e-02 -5.638932e-02 -7.030565e-02  6.549371e-02 -3.622805e-01 -7.795291e-02         13.18359         13.03606
  [43,] -6.037038e-02  1.230630e-01  2.795678e-01 -3.542400e-01 -2.624254e-01  1.749497e-03         13.23472         13.23674
  [44,] -3.360467e-01 -1.929104e-01  3.979535e-02 -1.964492e-01 -4.686125e-01  1.107760e-01         13.19847         13.37346
  [45,]  9.508212e-02 -2.415336e-02 -1.690177e-01  3.209031e-01 -6.621347e-02 -1.254249e-01         13.09768         13.27557
  [46,]  3.606954e-02 -3.190126e-02 -4.703291e-02  2.558691e-01 -2.615889e-01  2.060290e-02         13.01051         13.30564
  [47,] -3.469178e-01 -1.854228e-02 -1.278155e-01 -1.602132e-01 -2.076933e-01 -7.717906e-02         13.07613         13.36643
  [48,] -1.756996e-01  1.077928e-01 -7.407843e-02 -6.596594e-02 -1.232760e-01 -1.024915e-01         13.02847         13.30261
  [49,] -1.613573e-01 -1.497973e-01 -1.424933e-01  6.645112e-02 -3.457059e-01  6.046284e-03         13.08267         13.30012
  [50,] -2.061184e-02 -1.027981e-01  8.225201e-03  8.061873e-02 -2.961211e-01 -3.625934e-02         13.36682         12.98151
  [51,] -7.643400e-02 -9.006379e-02 -4.663214e-02  2.983676e-02 -2.753839e-01 -1.049599e-01         12.98437         13.11679
  [52,] -9.770829e-02 -1.702577e-01 -6.386131e-02  1.353440e-01 -4.062818e-01  1.189205e-02         13.04879         13.45738
  [53,] -2.545175e-01 -1.071911e-01  2.518636e-01 -4.613216e-01 -4.446952e-01  1.320291e-01         12.93368         13.40827
  [54,]  7.174141e-02 -3.736594e-02 -6.068127e-02  1.359497e-01 -1.745451e-01 -9.048639e-02         13.20391         13.12372
  [55,] -2.340284e-03  6.016953e-02 -1.926871e-01  2.406200e-01 -1.583783e-01 -1.139813e-01         13.02626         13.00915
  [56,]  2.897225e-02  1.265542e-01 -1.109279e-01  1.452742e-01 -1.524529e-01 -1.175639e-01         13.16194         13.03299
  [57,]  2.028946e-02  2.472158e-02 -1.540351e-01  1.861537e-01 -2.497537e-01 -3.981070e-02         12.97376         13.26969
  [58,]  2.427235e-02 -2.047330e-02 -5.217624e-01  4.584399e-01 -4.958426e-02 -3.247791e-01         13.27257         13.14410
  [59,]  5.045053e-02  1.270283e-01 -7.733316e-02  1.972119e-01 -1.471517e-01 -2.807276e-02         13.09863         13.21718
  [60,]  1.989238e-01 -2.014848e-02 -2.918687e-01  4.687825e-01 -3.721500e-01 -3.256420e-02         12.88615         13.54267
  [61,]  2.687816e-02 -4.481215e-02  1.102605e-01  7.240226e-02 -1.903518e-01 -3.481378e-02         13.11602         13.06284
  [62,] -2.148001e-01 -1.141943e-01  1.016933e-01 -1.647377e-01 -2.842899e-01  2.375972e-02         13.33614         13.02357
  [63,] -2.964247e-04  3.443551e-02 -1.771380e-02  8.164577e-02 -2.422294e-01 -2.954623e-02         13.00650         13.33675
  [64,] -1.746968e-02 -4.195577e-02  2.498455e-02  8.874865e-02 -1.203149e-01 -1.832651e-01         13.12699         12.88271
  [65,] -1.679020e-02  1.628714e-01  3.673213e-02  5.948341e-02 -1.343287e-01 -3.644244e-02         13.21461         13.16963
  [66,] -1.566079e-02 -1.689556e-02  1.538949e-02 -6.872725e-02 -2.224842e-01 -7.253695e-02         13.21692         13.22431
  [67,] -2.524645e-01 -1.841889e-01 -7.038985e-02  1.826142e-02 -3.403200e-01 -1.172651e-01         13.00347         13.18595
  [68,]  1.419114e-01  1.717706e-02  8.181225e-02  6.466791e-02 -1.544709e-01 -1.138543e-01         13.14231         13.35422
  [69,] -2.286479e-02  1.087528e-01  1.813753e-01 -1.071605e-01 -3.904434e-01  1.984714e-02         12.69982         13.31601
  [70,] -8.446091e-02  1.152892e-01 -1.195823e-01  1.389609e-01 -1.394146e-01 -6.748942e-02         13.22249         13.44517
  [71,] -1.437111e-01  4.531920e-02  2.535471e-01 -4.989515e-01 -1.928959e-01 -1.666383e-01         13.18604         13.36366
